fsym-id	Security	Ticker	Position	MV	factset_entity_id	fs_perm_sec_id	fsym_id	Security Name
XKTWPN-S	SEABRIDGE GOLD INC  COM	SEA-TSE	20200	250278	002FYS-E	WRVJTY-S-US	WRVJTY-S	EVANS BANCORP INC  COM
DRBV72-S	WESTELL TECHNOLOGIES INC  CL A	WSTL-NAS	122572	250047	002FYS-E	FMML7S-S-HK	FMML7S-S	EVA PRECISION INDUSTRIAL HLDGS  ORD
SQQ6FP-S	VTV THERAPEUTICS INC  CL A	VTVT-NAS	146034	249718	002FYS-E	GQQBVN-S-CN	GQQBVN-S	EVE ENERGY CO LTD  ORD A
NXDM3B-S	GOLDEN MINERALS CO  COM	AUMN-ASE	916568	248390	002FYS-E	MB5R1G-S-US	MB5R1G-S	EVELO BIOSCIENCES INC  COM
	UROGEN PHARMA LTD  COM	URGN-NAS	6721	248274	002FYS-E	RYPB83-S-BR	RYPB83-S	EVEN CONSTRUTORA INC SA  ORD
VH7239-S	MYOMO INC  COM	MYO-ASE	204351	245221	002FYS-E	S2YCB8-S-US	S2YCB8-S	EVENTBRITE INC  CL A
GCKQQB-S	WHEELER REAL ESTATE INVT TR  COM	WHLR-NAS	164346	244876	002FYS-E	KKT5Q0-S-US	KKT5Q0-S	EVERBRIDGE INC  COM
G7T7DW-S	ATOSSA GENETICS INC  COM	ATOS-NAS	69489	244601	002FYS-E	LBY4L9-S-CN	LBY4L9-S	EVERBRIGHT JIABAO CO LTD  ORD A
FR03LW-S	STEWARDSHIP FINANCIAL CORP  COM	SSFN-NAS	26278	243072	002FYS-E	R5ZYS1-S-CN	R5ZYS1-S	EVERBRIGHT SECURITIES CO LTD  ORD A
TGCMLC-S	DOLPHIN ENTERTAINMENT INC  COM	DLPN-NAS	147054	242639	002FYS-E	WFCDCG-S-HK	WFCDCG-S	EVERBRIGHT SECURITIES CO LTD  ORD H
Q7QVQR-S	GEVO INC  COM	GEVO-NAS	110543	242089	002FYS-E	W014JZ-S-HK	W014JZ-S	EVERCHINA INTL HLDG (INTERCHINA) ORD
R3WW0B-S	1347 PROPERTY INSURANCE HLDGS  COM	PIH-NAS	45037	236895	002FYS-E	WL2PR3-S-US	WL2PR3-S	EVERCORE INC  CL A
MZ6TLB-S	ARCIMOTO INC  COM	FUV-NAS	49196	236141	002FYS-E	W6N2D9-S-US	W6N2D9-S	EVEREST RE GROUP LTD  COM
WQLX4P-S	ITURAN LOCATION & CONTROL LTD ORD	ITRN-NAS	6903	235737	002FYS-E	MKJTT8-S-TW	MKJTT8-S	EVERGREEN INTL STORAGE & TRANSP  ORD
JRDTMP-S	FAT BRANDS INC  COM	FAT-NAS	45657	234220	002FYS-E	H0R9P8-S-TW	H0R9P8-S	EVERGREEN MARINE CORP LTD  ORD
CRNZQQ-S	ICONIX BRAND GROUP INC  COM	ICON-NAS	113397	233598	002FYS-E	HR94J3-S-US	HR94J3-S	EVERGY INC  COM
G6KS0R-S	COMMUNICATIONS SYSTEMS INC  COM	JCS-NAS	87862	232834	002FYS-E	MJG3HM-S-US	MJG3HM-S	EVERI HOLDINGS INC  COM
DVQ8D2-S	COMPX INTERNATIONAL INC  CL A	CIX-ASE	15788	230978	002FYS-E	F3Q0XL-S-TW	F3Q0XL-S	EVERLIGHT CHEMICAL INDUSTRIAL ORD
LLVC8F-S	CINEDIGM CORP  COM	CIDM-NAS	120926	229759	002FYS-E	D1S94N-S-TW	D1S94N-S	EVERLIGHT ELECTRONICS CO LTD  ORD
TSV71C-S	ONE STOP SYSTEMS INC  COM	OSS-NAS	111223	226895	002FYS-E	WCTWGL-S-US	WCTWGL-S	EVERQUOTE INC  CL A
XGKYK9-S	HANCOCK JAFFE LABORATORIES INC  COM	HJLI-NAS	145198	226509	002FYS-E	MTFQX3-S-US	MTFQX3-S	EVERSOURCE ENERGY  COM
	CASSAVA SCIENCES INC  COM	SAVA-NAS	175342	226191	002FYS-E	N35GXV-S-US	N35GXV-S	EVERSPIN TECHNOLOGIES INC  COM
	AXOVANT GENE THERAPIES LTD  COM	AXGT-NAS	21198	225544	002FYS-E	V49Z5X-S-US	V49Z5X-S	EVERTEC INC  COM
M7RXLH-S	MEDLEY MANAGEMENT INC  CL A	MDLY-NYS	64553	221417	002FYS-E	QWRC0Y-S-CA	QWRC0Y-S	EVERTZ TECHNOLOGIES LTD  COM
GPPK6T-S	ADECOAGRO SA  COM	AGRO-NYS	32114	221265	002FYS-E	C22452-S-US	C22452-S	EVI INDUSTRIES INC  COM
G7WHPZ-S	RAVE RESTAURANT GROUP INC  COM	RAVE-NAS	142295	219134	002FYS-E	MXQTLX-S-US	MXQTLX-S	EVINE LIVE INC  CL A
J2H9HT-S	WVS FINANCIAL CORP  COM	WVFC-NAS	12536	218816	002FYS-E	XQ72FG-S-AT	XQ72FG-S	EVN AG  ORD
VNS76M-S	FORTUNA SILVER MINES INC  COM	FVI-TSE	65078	218011	002FYS-E	XDQJ8N-S-US	XDQJ8N-S	EVOFEM BIOSCIENCES INC  COM
	ETON PHARMACEUTICALS INC  COM	ETON-NAS	26962	215696	002FYS-E	SZCWBB-S-IL	SZCWBB-S	EVOGENE LTD  ORD
FZSZXW-S	US GLOBAL INVESTORS INC  CL A	GROW-NAS	197451	215222	002FYS-E	VNTVTN-S-US	VNTVTN-S	EVOKE PHARMA INC  COM
B4P5X8-S	PEDEVCO CORP  COM	PED-ASE	77231	214702	002FYS-E	N4L89T-S-US	N4L89T-S	EVOLENT HEALTH INC  CL A
WNF725-S	ASTROTECH CORP  COM	ASTC-NAS	58922	214476	002FYS-E	WT5Z76-S-US	WT5Z76-S	EVOLUS INC  COM
R6YXV2-S	NEXGEN ENERGY LTD  COM	NXE-TSE	131897	213673	002FYS-E	XG2F5Z-S-SE	XG2F5Z-S	EVOLUTION GAMING GROUP AB  ORD
	ONCTERNAL THERAPEUTICS INC  COM	ONCT-NAS	25363	213052	002FYS-E	HKS39L-S-AU	HKS39L-S	EVOLUTION MINING LTD  ORD
BZNHZ5-S	RUBICON TECHNOLOGY INC  COM	RBCN-NAS	26119	210780	002FYS-E	D2WX54-S-US	D2WX54-S	EVOLUTION PETROLEUM CORP  COM
RCKKVX-S	CHARLES & COLVARD LTD  COM	CTHR-NAS	180915	206243	002FYS-E	P6H1RB-S-US	P6H1RB-S	EVOLVING SYSTEMS INC  COM
BGSRZK-S	CYTRX CORP  COM	CYTR-OTC	304476	200954	002FYS-E	HNTKH8-S-DE	HNTKH8-S	EVONIK INDUSTRIES AG  ORD
THGG33-S	CONTINENTAL MATERIALS CORP  COM	CUO-ASE	10372	200418	002FYS-E	K3XXPT-S-US	K3XXPT-S	EVO PAYMENTS INC  CL A
LY2G10-S	INSIGNIA SYSTEMS INC  COM	ISIG-NAS	150437	200081	002FYS-E	M48HKH-S-US	M48HKH-S	EVOQUA WATER TECHNOLOGIES CORP  COM
CB232S-S	P&F INDUSTRIES INC  CL A	PFIN-NAS	24366	199070	002FYS-E	GTX447-S-DE	GTX447-S	EVOTEC AG  ORD
SFB29L-S	SENESTECH INC  COM	SNES-NAS	162808	198626	002FYS-E	BQP64Y-S-GB	BQP64Y-S	EVRAZ PLC  ORD
W37QGF-S	BIO KEY INTERNATIONAL INC  COM	BKYI-NAS	134980	198421	002FYS-E	PPCFQB-S-NO	PPCFQB-S	EVRY ASA  ORD
RMKGNK-S	NEONODE INC  COM	NEON-NAS	62744	198271	002FYS-E	P21SZJ-S-BE	P21SZJ-S	EVS BROADCAST EQUIPMENT SA  ORD
W3GF7Q-S	ORCHIDS PAPER PRODUCTS CO  COM	TISUQ-OTC	159797	198148	002FYS-E	NFMTWL-S-US	NFMTWL-S	EW SCRIPPS CO  CL A
WC66KR-S	DYNASIL CORP OF AMERICA  COM	DYSL-NAS	193439	197308	002FYS-E	G3C518-S-US	G3C518-S	EXACT SCIENCES CORP  COM
LKPFWV-S	FLEXSHOPPER INC  COM	FPAY-NAS	240474	196948	002FYS-E	LFDG3X-S-US	LFDG3X-S	EXANTAS CAPITAL CORP  COM
F5V51N-S	NANOVIRICIDES INC  COM	NNVC-ASE	724935	195732	002FYS-E	H67RS7-S-CA	H67RS7-S	EXCHANGE INCOME CORP  COM
	MAM SOFTWARE GROUP INC  COM	MAMS-NAS	22613	192437	002FYS-E	R4RD2Q-S-CA	R4RD2Q-S	EXCO TECHNOLOGIES LTD  COM
VBK05X-S	BALLARD POWER SYSTEMS INC  COM	BLDP-TSE	63788	192002	002FYS-E	SSRLTN-S-JP	SSRLTN-S	EXEDY CORP  ORD
GJY0Q7-S	CPS TECHNOLOGIES CORP  COM	CPSH-NAS	121991	187866	002FYS-E	H9G978-S-US	H9G978-S	EXELA TECHNOLOGIES INC  COM
XF84BM-S	HARTE HANKS INC  COM	HHS-NYS	52578	187703	002FYS-E	X1RTS7-S-US	X1RTS7-S	EXELIXIS INC  COM
NFB733-S	GEMPHIRE THERAPEUTICS INC  COM	GEMP-NAS	163192	187671	002FYS-E	HG5T14-S-US	HG5T14-S	EXELON CORP  COM
NB66JJ-S	AIR INDUSTRIES GROUP  COM	AIRI-ASE	156314	186014	002FYS-E	B80GX6-S-IN	B80GX6-S	EXIDE INDUSTRIES LTD  ORD
X9VL0K-S	SOLITARIO ZINC CORP  COM	XPL-ASE	438106	185757	002FYS-E	LBZ3F6-S-US	LBZ3F6-S	EXLSERVICE HOLDINGS INC  COM
DWQNCN-S	PIONEER POWER SOLUTIONS INC  COM	PPSI-NAS	37728	183358	002FYS-E	HJLYBN-S-BE	HJLYBN-S	EXMAR SA  ORD
JDR0FZ-S	DIFFUSION PHARMACEUTICALS INC  COM	DFFN-NAS	49224	182621	002FYS-E	B33165-S-US	B33165-S	EX ONE CO  COM
DF0NKL-S	SUMMER INFANT INC  COM	SUMR-NAS	253116	182244	002FYS-E	TCWS07-S-IT	TCWS07-S	EXOR NV  ORD
LRCDBV-S	MID SOUTHERN BANCORP INC  COM	MSVB-NAS	14480	179986	002FYS-E	WSWSB6-S-US	WSWSB6-S	EXPEDIA GROUP INC  COM
MJH2QX-S	AILERON THERAPEUTICS INC  COM	ALRN-NAS	92095	179585	002FYS-E	X42FBF-S-US	X42FBF-S	EXPEDITORS INTERNATIONAL (WA)  COM
R03HXY-S	ARDAGH GROUP SA  CL A	ARD-NYS	13805	179465	002FYS-E	FT9TC5-S-GB	FT9TC5-S	EXPERIAN PLC (EXPERIAN GROUP)  ORD
MH4YXY-S	CLEVELAND BIOLABS INC  COM	CBLI-NAS	106674	179212	002FYS-E	Q53LMC-S-US	Q53LMC-S	EXPONENT INC  COM
W47N33-S	AZURRX BIOPHARMA INC  COM	AZRX-NAS	73321	177437	002FYS-E	TD4ZNY-S-US	TD4ZNY-S	EXPRESS INC  COM
CGKK1N-S	DOCUMENT SECURITY SYSTEMS INC  COM	DSS-ASE	135007	175509	002FYS-E	WFYPR3-S-US	WFYPR3-S	EXP WORLD HOLDINGS INC  COM
SXCFS8-S	PURPLE INNOVATION INC  COM	PRPL-NAS	37802	175401	002FYS-E	TKPMNN-S-US	TKPMNN-S	EXTENDED STAY AMERICA INC  UNIT
TZFTX1-S	MARATHON PATENT GROUP INC  COM	MARA-NAS	83646	174318	002FYS-E	SFFY0K-S-CA	SFFY0K-S	EXTENDICARE INC  COM
Q4Z435-S	SILVERCORP METALS INC  COM	SVM-TSE	68354	174303	002FYS-E	PFM85G-S-US	PFM85G-S	EXTERRAN CORP  COM
BWWH8T-S	NOVUS THERAPEUTICS INC  COM	NVUS-NAS	43003	172872	002FYS-E	S8SBXJ-S-US	S8SBXJ-S	EXTRACTION OIL & GAS INC  COM REG
	AVINGER INC  COM	AVGR-NAS	18063	172679	002FYS-E	PPDFM8-S-US	PPDFM8-S	EXTRA SPACE STORAGE INC  COM
PJPRSK-S	FORWARD INDUSTRIES INC  COM	FORD-NAS	115757	171320	002FYS-E	GX95BQ-S-US	GX95BQ-S	EXTREME NETWORKS INC  COM
BY4XGT-S	PROQR THERAPEUTICS NV  COM	PRQR-NAS	12023	166759	002FYS-E	X6CFS2-S-ZA	X6CFS2-S	EXXARO RESOURCES LTD  ORD
GZLPRV-S	GOLDEN OCEAN GROUP LTD  COM	GOGL-NAS	34725	165638	002FYS-E	HP44R7-S-US	HP44R7-S	EXXON MOBIL CORP  COM
X7GYLG-S	CHRISTOPHER & BANKS CORP  COM	CBKC-OTC	481195	164087	002FYS-E	TGTPY2-S-US	TGTPY2-S	EYEGATE PHARMACEUTICALS INC  COM
GXB25P-S	MONAKER GROUP INC  COM	MKGI-NAS	80780	163983	002FYS-E	N6418H-S-US	N6418H-S	EYENOVIA INC  COM
C9XB3F-S	AYTU BIOSCIENCE INC  COM	AYTU-NAS	95269	159099	002FYS-E	KDKQ5W-S-US	KDKQ5W-S	EYEPOINT PHARMACEUTICALS INC  COM
VPJ968-S	CITIUS PHARMACEUTICALS INC  COM	CTXR-NAS	110976	157586	002FYS-E	NPLG81-S-JP	NPLG81-S	EZAKI GLICO CO LTD  ORD
QXQFNF-S	CBM BANCORP INC  COM	CBMB-NAS	12041	155931	002FYS-E	G9ZCDV-S-US	G9ZCDV-S	EZCORP INC  CL A NON-VTG
V30D45-S	BIOHITECH GLOBAL INC  COM	BHTG-NAS	61651	154744	002FYS-E	VYR15G-S-QA	VYR15G-S	EZDAN HLDG (EZDAN REAL ESTATE)  ORD
F4V4XK-S	COOL HOLDINGS INC  COM	AWSM-NAS	43500	152250	002FYS-E	KZQ94V-S-SG	KZQ94V-S	EZION HOLDINGS LTD  ORD
P6H1RB-S	EVOLVING SYSTEMS INC  COM	EVOL-NAS	125942	151130	002FYS-E	TTCZ47-S-SG	TTCZ47-S	EZION HOLDINGS LTD  WT 04/24/20
X6V897-S	RESTORATION ROBOTICS INC  COM	HAIR-NAS	255392	150681	002FYS-E	QLNN4Z-S	QLNN4Z-S	EZION HOLDINGS  WT 04/16/23
CJP9GC-S	OCEAN BIO CHEM INC  COM	OBCI-NAS	44012	150081	002FYS-E	NT03S6-S-SG	NT03S6-S	EZRA HOLDINGS LTD  ORD
TKNMHG-S	CO DIAGNOSTICS INC  COM	CODX-NAS	140490	148919	002FYS-E	QSJJN8-S-BR	QSJJN8-S	EZ TEC EMPREENDIMENTOS E PART  ORD
DY09WR-S	ASTA FUNDING INC  COM	ASFI-NAS	31509	148092	002FYS-E	QCSNJP-S-EG	QCSNJP-S	EZZ STEEL (EL EZZ STEEL REBARS)  ORD
HSFTYZ-S	ASV HOLDINGS INC  COM	ASV-NAS	53055	145901	002FYS-E	GQM0CD-S-US	GQM0CD-S	F5 NETWORKS INC  COM
NDLWZM-S	SAPIENS INTERNATIONAL CORP NV  ORD	SPNS-NAS	9456	144488	002FYS-E	GPK253-S-IT	GPK253-S	FABBRICA ITALIANA LAPIS (SPACE) ORD
HG5V35-S	INCOME OPPORTUNITY REALTY INVS  COM	IOR-ASE	12550	141376	002FYS-E	QWQJG5-S-SE	QWQJG5-S	FABEGE AB  ORD
NYQ7GB-S	KONA GRILL INC  COM	KONAQ-OTC	154640	140722	002FYS-E	X5H7XK-S-US	X5H7XK-S	FABRINET  COM
DJJKYG-S	CONIFER HOLDINGS INC  COM	CNFR-NAS	30995	140097	002FYS-E	GH140L-S-AT	GH140L-S	FACC AG  ORD
K7ZZWW-S	CAPRICOR THERAPEUTICS INC  COM	CAPR-NAS	30059	140074	002FYS-E	BHM9TN-S-US	BHM9TN-S	FACEBOOK INC  CL A
BNGPHN-S	US GOLD CORP  COM	USAU-NAS	153432	138549	002FYS-E	DJC0PL-S-US	DJC0PL-S	FACTSET RESEARCH SYSTEMS INC  COM
C0T2TK-S	ASCENT CAPITAL GROUP INC  CL A	ASCMA-OTC	184018	138382	002FYS-E	DKP677-S-ES	DKP677-S	FAES FARMA SA  ORD
R4W1KN-S	FTD COS INC  COM	FTDCQ-OTC	268737	137056	002FYS-E	B1DYV8-S-BE	B1DYV8-S	FAGRON NV  ORD
B49Q5N-S	ONCONOVA THERAPEUTICS INC  COM	ONTX-NAS	40863	134848	002FYS-E	W4J7VJ-S-CA	W4J7VJ-S	FAIRFAX FINANCIAL HOLDINGS  SUB VTG
LY5SD4-S	ENERGY FOCUS INC  COM	EFOI-NAS	110505	134816	002FYS-E	HR8H8H-S-US	HR8H8H-S	FAIR ISAAC CORP  COM
DHC0KH-S	ENDEAVOUR SILVER CORP  COM	EDR-TSE	53185	134026	002FYS-E	NCCYM0-S-HK	NCCYM0-S	FAIRWOOD HOLDINGS LTD  ORD
WJC8GL-S	AQUABOUNTY TECHNOLOGIES INC  ORD	AQB-NAS	60967	133518	002FYS-E	VV9P6J-S-IT	VV9P6J-S	FALCK RENEWABLES (ACTELIOS) SPA  ORD
K93CL8-S	AEVI GENOMIC MEDICINE INC  COM	GNMX-NAS	681071	133490	002FYS-E	HPGJT7-S-US	HPGJT7-S	FALCON MINERALS CORP  CL A
F1GKFD-S	INVIVO THERAPEUTICS HOLDINGS  COM	NVIV-NAS	85892	133133	002FYS-E	K15C88-S-JP	K15C88-S	FAMILYMART UNY HOLDINGS CO LTD  ORD
PX4X3V-S	SYPRIS SOLUTIONS INC  COM	SYPR-NAS	123269	133131	002FYS-E	PP8BTF-S-ZA	PP8BTF-S	FAMOUS BRANDS LTD  ORD
CQCNTW-S	RETRACTABLE TECHNOLOGIES INC  COM	RVP-ASE	207744	132748	002FYS-E	KZP0QN-S-US	KZP0QN-S	FAMOUS DAVES AMERICA INC  COM
XBVRR2-S	POLAR POWER INC  COM	POLA-NAS	28798	129879	002FYS-E	TCXRX5-S-JP	TCXRX5-S	FANCL CORP  ORD
NV2NRP-S	QUALSTAR CORP  COM	QBAK-NAS	23492	128736	002FYS-E	NVBBCW-S-JP	NVBBCW-S	FAN COMMUNICATIONS (F@N) INC  ORD
	PDS BIOTECHNOLOGY CORP  COM	PDSB-NAS	17172	127073	002FYS-E	BWG6FV-S-CN	BWG6FV-S	FANGDA CARBON NEW MATERIAL  ORD A
WB1QXG-S	PROPHASE LABS INC  COM	PRPH-NAS	42027	126501	002FYS-E	MMPBNP-S-CN	MMPBNP-S	FANGDA SPECIAL STEEL TECH  ORD A
FVCMYZ-S	AURINIA PHARMACEUTICALS INC  COM	AUP-TSE	19371	125912	002FYS-E	MKTF6B-S-US	MKTF6B-S	FANG HOLDINGS LTD  SPONSORED ADR
WSTCQY-S	REVOLUTION LIGHTING TECH  COM	RVLT-NAS	545360	125433	002FYS-E	GRR7PL-S-US	GRR7PL-S	FANHUA INC  ADR
CY5HYR-S	TSR INC  COM	TSRI-NAS	23470	123687	002FYS-E	KK08P3-S-HK	KK08P3-S	FANTASIA HOLDINGS GROUP CO LTD  ORD
C5J15J-S	SAFE BULKERS INC  COM	SB-NYS	83310	121633	002FYS-E	QSF7C5-S-JP	QSF7C5-S	FANUC CORP  ORD
MPCVTZ-S	SAEXPLORATION HOLDINGS INC  COM	SAEX-NAS	35874	121613	002FYS-E	S264T7-S-TW	S264T7-S	FARADAY TECHNOLOGY CORP  ORD
T5N460-S	LIMBACH HOLDINGS INC  COM	LMB-NAS	16036	121473	002FYS-E	MS6SJH-S-HK	MS6SJH-S	FAR EAST CONSORTIUM INTL LTD  ORD
	ADYNXX INC  COM	ADYX-OTC	6883	121422	002FYS-E	DSBVC5-S-TW	DSBVC5-S	FAR EASTERN DEPARTMENT STORES  ORD
D8L12F-S	STREAMLINE HEALTH SOLUTIONS INC  COM	STRM-NAS	115451	121224	002FYS-E	FCJ0FP-S-TW	FCJ0FP-S	FAR EASTERN INTERNATIONAL BANK  ORD
J2HY7Y-S	PARAMOUNT GOLD NEVADA CORP  COM	PZG-ASE	143329	118963	002FYS-E	TZ315S-S-TW	TZ315S-S	FAR EASTERN NEW CENT (TEXTILE)  ORD
	DAQO NEW ENERGY CORP  SPONSORED ADR	DQ-NYS	3573	118016	002FYS-E	V0QC94-S-HK	V0QC94-S	FAR EAST HORIZON LTD  ORD
M1JVWT-S	YIELD10 BIOSCIENCE INC  COM	YTEN-NAS	103390	117865	002FYS-E	GSYKSJ-S-SG	GSYKSJ-S	FAR EAST HOSPITALITY   ORD
R3QRS1-S	MAGYAR BANCORP INC  COM	MGYR-NAS	10465	117836	002FYS-E	BK2SF6-S-TW	BK2SF6-S	FAR EASTONE TELECOM  ORD
CDZPC9-S	PROTEON THERAPEUTICS INC  COM	PRTO-NAS	233953	117678	002FYS-E	WB7ZVB-S-CN	WB7ZVB-S	FAR EAST SMARTER ENERGY CO  ORD A
GYGMWY-S	FENNEC PHARMACEUTICALS INC  COM	FRX-TSE	24249	117608	002FYS-E	LM0PFF-S-TW	LM0PFF-S	FARGLORY LAND DEVELOPMENT CO LTD ORD
	PREDICTIVE ONCOLOGY INC  COM	POAI-NAS	154873	116155	002FYS-E	WL03TP-S-US	WL03TP-S	FARMER BROTHERS CO  COM
LY96L0-S	CPI CARD GROUP INC  COM	PMTS-NAS	33915	115989	002FYS-E	S6KVML-S-US	S6KVML-S	FARMERS & MERCHANTS BANCORP INC  COM
SZCWBB-S	EVOGENE LTD  ORD	EVGN-TAE	63522	113659	002FYS-E	BW90JZ-S-US	BW90JZ-S	FARMERS NATIONAL BANC CORP  COM
FK9P39-S	AVALON HOLDINGS CORP  CL A COM	AWX-ASE	43405	111985	002FYS-E	L12WXB-S-US	L12WXB-S	FARMLAND PARTNERS INC  COM
CGF7VM-S	CHINA YUCHAI INTERNATIONAL LTD  COM	CYD-NYS	7046	111679	002FYS-E	WRPPLD-S-GB	WRPPLD-S	FAROE PETROLEUM PLC  ORD
FYNZ84-S	IBIO INC  COM	IBIO-ASE	127915	111670	002FYS-E	NW89N2-S-US	NW89N2-S	FARO TECHNOLOGIES INC  COM
QG1DK4-S	GLEN BURNIE BANCORP  COM	GLBZ-NAS	10295	109230	002FYS-E	D1QS87-S-US	D1QS87-S	FASTENAL CO  COM
KT036K-S	NYMOX PHARMACEUTICAL CORP  COM	NYMX-NAS	54946	108244	002FYS-E	SPC6TR-S-SE	SPC6TR-S	FASTIGHETS BALDER (ENLIGHT)  ORD B
RCKXJ7-S	LIVE VENTURES INC  COM	LIVE-NAS	13874	108217	002FYS-E	KMBJBS-S-JP	KMBJBS-S	FAST RETAILING CO LTD  ORD
LD0NHR-S	AMERICAN REALTY INVESTORS INC  COM	ARL-NYS	8899	107678	002FYS-E	JRDTMP-S-US	JRDTMP-S	FAT BRANDS INC  COM
GZKZD5-S	CYCLACEL PHARMACEUTICALS INC  COM	CYCC-NAS	114157	106737	002FYS-E	J1JLBF-S-US	J1JLBF-S	FATE THERAPEUTICS INC  COM
K4YBH5-S	IZEA WORLDWIDE INC  COM	IZEA-NAS	92728	106637	002FYS-E	T0LCQD-S-PK	T0LCQD-S	FAUJI CEMENT CO LTD  ORD
KCB6RR-S	AEMETIS INC  COM	AMTX-NAS	127173	105808	002FYS-E	NB8228-S-PK	NB8228-S	FAUJI FERTILIZER BN (FFC JORDAN) ORD
N17YRB-S	VAXART INC  COM	VXRT-NAS	53926	104616	002FYS-E	PN43MC-S-PK	PN43MC-S	FAUJI FERTILIZER CO LTD  ORD
F190W6-S	TRANS WORLD ENTERTAINMENT CORP  COM	TWMC-NAS	248279	104277	002FYS-E	GSRF0Q-S-US	GSRF0Q-S	FAUQUIER BANKSHARES INC (VA)  COM
M0B3XD-S	WESTWATER RESOURCES INC  COM	WWR-NAS	15356	103651	002FYS-E	DXZZ7F-S-FR	DXZZ7F-S	FAURECIA  ORD
SG5Z6F-S	EDISON NATION INC  COM	EDNT-NAS	20400	102857	002FYS-E	NNGFG5-S-CN	NNGFG5-S	FAW CAR CO LTD  ORD A
	IMMUNIC INC  COM	IMUX-NAS	12788	100771	002FYS-E	J2JQ64-S-CN	J2JQ64-S	FAWER AUTO (GUANGDONG SUNRISE) ORD A
QG97HH-S	SUNWORKS INC  COM	SUNW-NAS	226391	99159	002FYS-E	G1T66X-S-US	G1T66X-S	FB FINANCIAL CORP  COM
VK7SGX-S	ADDVANTAGE TECHNOLOGIES GROUP  COM	AEY-NAS	70976	97237	002FYS-E	WQK3R0-S-US	WQK3R0-S	FBL FINANCIAL GROUP INC  CL A
Q67BWZ-S	VALHI INC  COM	VHI-NYS	41309	95424	002FYS-E	G2KFHP-S-US	G2KFHP-S	FCB FINANCIAL HOLDINGS INC  CL A
G7QSQK-S	ORAGENICS INC  COM	OGEN-ASE	160151	93688	002FYS-E	GV1HGB-S-JP	GV1HGB-S	FCC CO LTD  ORD
MFY80K-S	SUNLINK HEALTH SYSTEMS INC  COM	SSY-ASE	57952	92144	002FYS-E	J883NR-S-GB	J883NR-S	F&C COMMERCIAL PROP TR (FCPT)  ORD
K2B07Q-S	INDUSTRIAL SERVICES AMERICA INC  COM	IDSA-NAS	74612	91773	002FYS-E	XMYFQ5-S-GB	XMYFQ5-S	F&C INVESTMENT TRUST PLC  ORD
JGY19Y-S	XENETIC BIOSCIENCES INC  COM	XBIO-NAS	3878	90288	002FYS-E	S5M4ZQ-S-HK	S5M4ZQ-S	FDG ELECTRIC VEHICLES LTD  ORD
K4N5CY-S	PULMATRIX INC  COM	PULM-NAS	69384	88118	002FYS-E	TZ2XZP-S-JP	TZ2XZP-S	FDK CORP  ORD
W11P62-S	BIOCEPT INC  COM	BIOC-NAS	75207	86488	002FYS-E	TRRBNT-S-GB	TRRBNT-S	FDM GROUP HOLDINGS PLC  ORD
XBWM3M-S	XCEL BRANDS INC  COM	XELB-NAS	50823	86399	002FYS-E	H8K1R4-S-US	H8K1R4-S	FEDERAL AGRICULTURAL MTG CORP  CL A
SLJS9Y-S	SUMMIT WIRELESS TECHNOLOGIES  COM	WISA-NAS	41194	81976	002FYS-E	HVQ6TN-S-US	HVQ6TN-S	FEDERAL AGRICULTURAL MTG NVTG CL C
TDKS73-S	DARIOHEALTH CORP  COM	DRIO-NAS	109199	80480	002FYS-E	M0J4D1-S-IN	M0J4D1-S	FEDERAL BANK LTD INDIA  ORD
JJ3FLZ-S	SPHERIX INC  COM	SPEX-NAS	20738	80206	002FYS-E	QG31PP-S-TW	QG31PP-S	FEDERAL CORP (TAY FENG TIRE)  ORD
FNPQL0-S	MYOS RENS TECHNOLOGY INC  COM	MYOS-NAS	48910	77767	002FYS-E	KX997L-S-RU	KX997L-S	FEDERAL GRID CO OF UNIFIED EN  ORD
FK8170-S	IFRESH INC  COM	IFMK-NAS	64889	75920	002FYS-E	WRQ3HX-S-RU	WRQ3HX-S	FEDERAL HYDRO GENERATING CO  ORD
PY50L5-S	TARONIS TECHNOLOGIES INC  COM	TRNX-NAS	119337	75898	002FYS-E	DLNFXM-S-US	DLNFXM-S	FEDERAL REALTY INVESTMENT TRUST  SBI
WHWYJJ-S	SYNTHESIS ENERGY SYSTEMS INC  COM	SES-NAS	140152	75822	002FYS-E	LD1SNT-S-US	LD1SNT-S	FEDERAL SIGNAL CORP  COM
XN2F9X-S	TRIO TECH INTERNATIONAL  COM	TRT-ASE	22184	73873	002FYS-E	D54FSD-S-US	D54FSD-S	FEDERATED INVESTORS INC/PA  CL B NVT
D1MNFF-S	LITHIUM AMERICAS CORP  COM	LAC-TSE	19506	73733	002FYS-E	HKM5XZ-S-US	HKM5XZ-S	FEDEX CORP  COM
WM76GF-S	NEURALSTEM INC  COM	CUR-NAS	165532	73496	002FYS-E	BXFBY4-S-US	BXFBY4-S	FEDNAT HOLDING CO  COM
B544SM-S	LAZYDAYS HOLDINGS INC  COM	LAZY-NAS	15816	73386	002FYS-E	P5YZLR-S-JP	P5YZLR-S	FEED ONE CO LTD  ORD
V86XQ8-S	SONOMA PHARMACEUTICALS INC  COM REG	SNOA-NAS	8592	72686	002FYS-E	DP2M95-S-KR	DP2M95-S	FEELUX CO LTD  ORD
