factset_fund_id,fs_perm_sec_id,fsym_id,security_name,FS_Market_Value,FS_Position,Upper_Case Name,Lower_case_name,Mkt Val,Pos
04CC29-E,PQC242-S-GB,PQC242-S,CHEMRING GROUP PLC  ORD,16786106,7692039,PUBLIC STORAGE  COM,Public Storage  Com,357471159,"1,432,004"
04CC29-E,PVXTH3-S-JP,PVXTH3-S,SHIBUYA CORP  ORD,16785977,611906,SINCLAIR BROADCAST GROUP INC  CL A,Sinclair Broadcast Group Inc  Cl A,84692290,1430613
04CC29-E,TWYY3R-S-JP,TWYY3R-S,KIYO BANK LTD  ORD,16769449,1229247,WEBJET LTD  ORD,Webjet Ltd  Ord,13203130,1429512
04CC29-E,PRJMWD-S-ZA,PRJMWD-S,CITY LODGE HOTELS LTD  ORD,16764392,2171514,WACKER NEUSON (WACKER CONST) SE  ORD,Wacker Neuson (Wacker Const) Se  Ord,30833761,1428945
04CC29-E,DKJ7SL-S-US,DKJ7SL-S,FIRST COMMONWEALTH FINANCIAL  COM,16738589,1288575,OCEANEERING INTERNATIONAL INC  COM,Oceaneering International Inc  Com,"27,200,981",1427873
04CC29-E,TQR2L0-S-US,TQR2L0-S,HANNON ARMSTRONG SUSTAIN INFRA  COM,16736117,596653,VENATOR MATERIALS PLC  COM,Venator Materials Plc  Com,5953142,1427612
04CC29-E,W23Z5T-S-HK,W23Z5T-S,CHINA SOUTHERN AIRLINES LTD  ORD H,16702947,24712157,FIRST INDUSTRIAL REALTY TRUST  COM,First Industrial Realty Trust  Com,53045343,1427485
04CC29-E,M1N31V-S-MY,M1N31V-S,MISC (MALAYSIA INTL SHIPPING)  ORD,16696103,9396726,LG CORP LTD  ORD,Lg Corp Ltd  Ord,89636464,1426502
04CC29-E,SX5GR0-S-KR,SX5GR0-S,TAEYOUNG ENGINEERING & CONST  ORD,16684338,1385564,NAGASE & CO LTD  ORD,Nagase & Co Ltd  Ord,21416745,1425692
04CC29-E,J3T8N8-S-MY,J3T8N8-S,GENTING MALAYSIA BHD  ORD,16683756,20219794,THK CO LTD  ORD,Thk Co Ltd  Ord,33609237,1424797
04CC29-E,MZ06QW-S-DE,MZ06QW-S,HORNBACH HOLDING AG & CO KGAA  ORD,16672581,294906,DEUTSCHE EUROSHOP AG  ORD,Deutsche Euroshop Ag  Ord,40899540,"1,423,057"
04CC29-E,QKDMWH-S-HK,QKDMWH-S,ZHOU HEI YA INTL HLDGS CO LTD  ORD,16661931,29978286,NORBORD INC  COM,Norbord Inc  Com,33435702,1422135
04CC29-E,NFNBW2-S-HK,NFNBW2-S,SHENZHEN INTERNATIONAL HOLDINGS  ORD,16651825,8408144,CONSTELLATION BRANDS INC  CL A,Constellation Brands Inc  Cl A,282419804,1422125
04CC29-E,SY8XFB-S-US,SY8XFB-S,CAL MAINE FOODS INC  COM,16644521,418099,GMO INTERNET INC  ORD,Gmo Internet Inc  Ord,24376787,1421979
04CC29-E,CQH8Q8-S-BR,CQH8Q8-S,ESTACIO PARTICIPACOES SA  ORD,16627503,1948276,TRINITY INDUSTRIES INC  COM,Trinity Industries Inc  Com,28130674,1421459
04CC29-E,MVFYFD-S-FR,MVFYFD-S,GUERBET SA  ORD,16622507,279542,FIRST AMERICAN FINANCIAL CORP  COM,First American Financial Corp  Com,78018710,1418522
04CC29-E,NV84G2-S-JP,NV84G2-S,KUSURI NO AOKI HOLDINGS CO LTD  ORD,16621100,238019,INVESCO MORTGAGE CAPITAL INC  COM,Invesco Mortgage Capital Inc  Com,23255626,"1,418,026"
04CC29-E,DQ2CZ1-S-JP,DQ2CZ1-S,TOKYO SEIMITSU CO LTD  ORD,16614748,656894,COLUMBIA PROPERTY TRUST INC  COM,Columbia Property Trust Inc  Com,29979808,1417485
04CC29-E,QS8QRY-S-IT,QS8QRY-S,DATALOGIC SPA  ORD,16613372,917395,FLIGHT CENTRE TRAVEL GROUP LTD  ORD,Flight Centre Travel Group Ltd  Ord,43976221,1417399
04CC29-E,P9W44Y-S-DE,P9W44Y-S,DEUTSCHE BETEILIGUNGS AG  ORD REG,16602480,463586,CDW CORP  COM,Cdw Corp  Com,164114088,1415753
04CC29-E,V5HW10-S-CN,V5HW10-S,CHAOZHOU THREE CIRCLE GROUP  ORD A,16596490,5751646,MAISONS DU MONDE SA  ORD,Maisons Du Monde Sa  Ord,31887722,1415722
04CC29-E,JS086D-S-HK,JS086D-S,CHINA MERCHANTS SECURITIES  ORD H,16576036,14055588,SUMITOMO HEAVY INDUSTRIES LTD  ORD,Sumitomo Heavy Industries Ltd  Ord,47254299,1415335
04CC29-E,NLNY7Q-S-US,NLNY7Q-S,TERRAFORM POWER INC  CL A,16565250,1147973,CIA DE GAS DE SAO PAULO  ORD,Cia De Gas De Sao Paulo  Ord,30931175,1414347
04CC29-E,RPWLBC-S-CA,RPWLBC-S,SECURE ENERGY SERVICES INC  COM,16563373,3000959,DEVRO PLC  ORD,Devro Plc  Ord,"3,616,720",1413383
04CC29-E,RYYSJ5-S-JP,RYYSJ5-S,CALBEE INC  ORD,16556734,582317,CD PROJEKT SA  ORD,Cd Projekt Sa  Ord,81371057,1412833
04CC29-E,JFWQKH-S-SE,JFWQKH-S,SAS AB  ORD,16534408,11574097,AKORN INC  COM,Akorn Inc  Com,6130944,"1,412,660"
04CC29-E,BGS923-S-IT,BGS923-S,CIR-COMPAGNIE INDS RIUNITE  ORD,16533161,14934430,LAMB WESTON HOLDINGS INC  COM,Lamb Weston Holdings Inc  Com,93752138,1412568
04CC29-E,MWP124-S-AU,MWP124-S,NAVIGATOR GLOBAL INVESTMENTS  ORD,16531731,6108926,MACERICH CO  COM,Macerich Co  Com,47550133,1411402
04CC29-E,HD36VJ-S-JP,HD36VJ-S,TSUKISHIMA KIKAI CO LTD  ORD,16531159,1389068,HENRY SCHEIN INC  COM,Henry Schein Inc  Com,"100,616,985",1410189
04CC29-E,BPDFW5-S-US,BPDFW5-S,JELD WEN HOLDING INC  COM,16520999,773455,KAMIGUMI CO LTD  ORD,Kamigumi Co Ltd  Ord,33599643,1409449
04CC29-E,MTZJFC-S-CN,MTZJFC-S,GUOTAI JUNAN SECURITIES CO  ORD A,16520936,6231094,TUPY SA  ORD,Tupy Sa  Ord,"7,723,017",1409122
04CC29-E,G6VVWT-S-JP,G6VVWT-S,KYUSHU FINANCIAL GROUP INC  ORD,16507501,4023472,CAPRI HOLDINGS LTD  COM,Capri Holdings Ltd  Com,52043547,1408867
04CC29-E,C6NTTH-S-US,C6NTTH-S,ACCELERON PHARMA INC  COM,16496611,402651,GENPACT LTD  COM,Genpact Ltd  Com,"54,435,800",1408794
04CC29-E,S21M4Z-S-JP,S21M4Z-S,NAKANISHI INC  ORD,16484255,861097,CADENCE DESIGN SYSTEM INC  COM,Cadence Design System Inc  Com,105868966,1407832
04CC29-E,RDL0VF-S-HK,RDL0VF-S,COSCO SHIPPING PORTS (PACIFIC)  ORD,16474019,17400050,WEINGARTEN REALTY INVESTORS  SBI,Weingarten Realty Investors  Sbi,38909934,"1,407,740"
04CC29-E,NYH3WN-S-CA,NYH3WN-S,BORALEX INC  CL A,16462874,1077022,JAPAN AVIATION ELECTRONICS  ORD,Japan Aviation Electronics  Ord,20019614,1405473
04CC29-E,M2N6D1-S-ZA,M2N6D1-S,INVESTEC LTD  ORD,16459024,2582464,NIHON KOHDEN CORP  ORD,Nihon Kohden Corp  Ord,38896516,1402756
04CC29-E,VC38RR-S-CA,VC38RR-S,SEVEN GENERATIONS ENERGY LTD  COM,16453323,3142514,FUJITEC CO LTD  ORD,Fujitec Co Ltd  Ord,18304999,1402755
04CC29-E,F83NS2-S-US,F83NS2-S,SCHNEIDER NATIONAL INC  CL B,16449965,927281,GUD HOLDINGS LTD  ORD,Gud Holdings Ltd  Ord,10319596,1402241
04CC29-E,TQ5L5K-S-JP,TQ5L5K-S,ANICOM HOLDINGS INC  ORD,16449702,460741,RIKEN TECHNOS (VINYL INDUSTRY)  ORD,Riken Technos (Vinyl Industry)  Ord,7014778,"1,400,038"
04CC29-E,N7Z2PN-S-JP,N7Z2PN-S,HIROSHIMA BANK LTD  ORD,16433425,3292018,VERISK ANALYTICS INC  CL A,Verisk Analytics Inc  Cl A,213152741,"1,400,018"
04CC29-E,C6SJCG-S-US,C6SJCG-S,OASIS PETROLEUM INC  COM,16431162,3332893,ROLLINS INC  COM,Rollins Inc  Com,52732990,1399867
04CC29-E,H6CPD1-S-HK,H6CPD1-S,BYD ELECTRONIC INTL CO LTD  ORD,16427124,11687993,GODREJ CONSUMER PRODUCTS LTD  ORD,Godrej Consumer Products Ltd  Ord,12675255,1399577
04CC29-E,XNG33D-S-DE,XNG33D-S,HAPAG LLOYD AG  ORD,16418596,378669,PENN NATIONAL GAMING INC  COM,Penn National Gaming Inc  Com,25664226,1399358
04CC29-E,GLTTH1-S-TH,GLTTH1-S,PLATINUM GROUP PUBLIC CO LTD  ORD,16418057,80437300,SNC-LAVALIN GROUP INC  COM,Snc-Lavalin Group Inc  Com,26946455,1398236
04CC29-E,XMZBF0-S-JP,XMZBF0-S,TOSEI CORP  ORD,16388785,1550902,MAPLE LEAF FOODS INC  COM,Maple Leaf Foods Inc  Com,31533173,1396775
04CC29-E,CTQ5XP-S-US,CTQ5XP-S,ADVANSIX INC  COM,16387150,667501,EVERTEC INC  COM,Evertec Inc  Com,46526518,"1,395,098"
04CC29-E,TCYZ69-S-IN,TCYZ69-S,TV18 BROADCAST (IBN18 BROADCAST) ORD,16374549,47762882,HAULOTTE GROUP SA  ORD,Haulotte Group Sa  Ord,11394072,1393564
04CC29-E,SN6VCK-S-JP,SN6VCK-S,NISHIMATSU CONSTRUCTION CO LTD  ORD,16372751,829586,CITRIX SYSTEMS INC  COM,Citrix Systems Inc  Com,141477791,1393458
04CC29-E,LM124S-S-PL,LM124S-S,GRUPA KETY (ZML KETY) SA  ORD,16367570,190918,NUTANIX INC  CL A,Nutanix Inc  Cl A,37186857,1393288
04CC29-E,TH9T7R-S-US,TH9T7R-S,MTS SYSTEMS CORP  COM,16350348,291606,SM ENERGY CO   COM,Sm Energy Co   Com,14385858,1392629
04CC29-E,VWKLF1-S-US,VWKLF1-S,HAIN CELESTIAL GROUP INC  COM,16310010,761794,INTERFACE INC  COM,Interface Inc  Com,20895766,1392123
04CC29-E,V87FTW-S-GB,V87FTW-S,NEWRIVER REIT PLC  ORD,16306733,7794172,TOYO CONSTRUCTION CO LTD  ORD,Toyo Construction Co Ltd  Ord,5475835,1391183
04CC29-E,KB8NP6-S-JP,KB8NP6-S,DAISEKI CO LTD  ORD,16279814,657618,AJ BELL PLC  ORD,Aj Bell Plc  Ord,7326877,1390835
04CC29-E,VG17MH-S-US,VG17MH-S,SALLY BEAUTY HOLDINGS INC  COM,16262153,1354051,OKI ELECTRIC INDUSTRY CO LTD  ORD,Oki Electric Industry Co Ltd  Ord,17426154,1390679
04CC29-E,HJHJVG-S-JP,HJHJVG-S,NANTO BANK LTD  ORD,16256255,737508,SKIYAKI INC  ORD,Skiyaki Inc  Ord,10432130,1390628
04CC29-E,MKBYLR-S-US,MKBYLR-S,SANDY SPRING BANCORP INC  COM,16237550,464328,TSUKISHIMA KIKAI CO LTD  ORD,Tsukishima Kikai Co Ltd  Ord,16531159,"1,389,068"
04CC29-E,THLBHR-S-CN,THLBHR-S,CHINA SOUTH PUB & MEDIA GRP  ORD A,16228877,8955444,AL HAMMADI CO FOR DEVELOPMENT  ORD,Al Hammadi Co For Development  Ord,"8,174,640","1,388,540"
04CC29-E,R85ZCR-S-DE,R85ZCR-S,WUESTENROT & WUERTTEMBERG  ORD,16210490,748906,ADECOAGRO SA  COM,Adecoagro Sa  Com,9562638,1387901
04CC29-E,HP7BZC-S-IN,HP7BZC-S,MAHINDRA HOLIDAYS & RESORTS  ORD,16210420,4841764,WORLDLINE SA  ORD,Worldline Sa  Ord,"100,373,694",1387175
04CC29-E,K14DKH-S-CN,K14DKH-S,AVIC JONHON OPT (CHINA AVI)  ORD A,16206835,3197510,EVN AG  ORD,Evn Ag  Ord,21659025,1385587
04CC29-E,HLWN60-S-JP,HLWN60-S,TOKYO STEEL MFG CO LTD  ORD,16201275,2110173,MATSUMOTOKIYOSHI HLDGS CO LTD ORD,Matsumotokiyoshi Hldgs Co Ltd Ord,43437412,"1,385,570"
04CC29-E,DWR9H4-S-JP,DWR9H4-S,SAKAI MOVING SERVICE CO LTD  ORD,16190892,256336,TAEYOUNG ENGINEERING & CONST  ORD,Taeyoung Engineering & Const  Ord,16684338,1385564
04CC29-E,S00QWM-S-SE,S00QWM-S,SCANDIC HOTELS GROUP AB  ORD,16190230,1853761,KBR INC  COM,Kbr Inc  Com,34893314,1385205
04CC29-E,RFTKBL-S-US,RFTKBL-S,VIRTUSA CORP  COM,16184467,365173,TSI HOLDINGS CO LTD  ORD,Tsi Holdings Co Ltd  Ord,8138255,1383824
04CC29-E,VSYYMC-S-HK,VSYYMC-S,CHOW TAI FOOK JEWELLERY GROUP  ORD A,16184361,14694620,JUKI CORP  ORD,Juki Corp  Ord,12772220,"1,383,230"
04CC29-E,WWMLQF-S-BE,WWMLQF-S,ARGENX SE  ORD,16182718,112524,MAEDA ROAD CONSTRUCTION CO LTD  ORD,Maeda Road Construction Co Ltd  Ord,29852707,1382224
04CC29-E,PP96LC-S-KR,PP96LC-S,HANWHA LIFE INSURANCE CO LTD  ORD,16158178,6351510,AQUA AMERICA INC  COM,Aqua America Inc  Com,57202711,1381708
04CC29-E,D78VFQ-S-GB,D78VFQ-S,JAMES FISHER & SONS PLC  ORD,16149281,675000,ROYAL BOSKALIS WESTMINSTER ORD,Royal Boskalis Westminster Ord,31195750,1380858
04CC29-E,JQYFYY-S-AU,JQYFYY-S,GWA GROUP LTD  ORD,16146735,6697250,ENCOMPASS HEALTH CORP  COM,Encompass Health Corp  Com,88882604,1380379
04CC29-E,T31FSS-S-RU,T31FSS-S,MAGNITOGORSK IRON & STEEL WORKS  ORD,16111064,22861328,MADDEN STEVEN LTD  COM,Madden Steven Ltd  Com,45559874,1380184
04CC29-E,GMG6G7-S-CA,GMG6G7-S,KINAXIS INC  COM,16089609,262394,MITSUI OSK LINES LTD  ORD,Mitsui Osk Lines Ltd  Ord,33840306,1379874
04CC29-E,R5ZR7Q-S-AU,R5ZR7Q-S,NANOSONICS LTD  ORD,16085329,4487105,CONCENTRIC AB  ORD,Concentric Ab  Ord,19270213,1379853
04CC29-E,DJS3NW-S-HK,DJS3NW-S,L OCCITANE INTERNATIONAL SA  ORD,16073266,8137003,BILIBILI INC  SPONSORED ADR,Bilibili Inc  Sponsored Adr,22695226,1379649
04CC29-E,TJFC45-S-US,TJFC45-S,TRUSTCO BANK CORP NY  COM,16063989,1985660,CVC BRASIL OPERAD & AGENCIA VIA  ORD,Cvc Brasil Operad & Agencia Via  Ord,18790188,1379554
04CC29-E,R6Y499-S-JP,R6Y499-S,OSAKI ELECTRIC CO LTD  ORD,16022371,2440080,RITCHIE BROTHERS AUCTIONEERS  COM,Ritchie Brothers Auctioneers  Com,48608858,1379366
04CC29-E,SGN62J-S-CA,SGN62J-S,BOARDWALK REIT  TRUST UNIT,16012734,505655,HEALTHCARE REALTY TRUST  COM,Healthcare Realty Trust  Com,44697491,1378276
04CC29-E,M7C7Y3-S-US,M7C7Y3-S,PRIMORIS SERVICES CORP  COM,16010973,787554,XENIA HOTELS & RESORTS INC  COM,Xenia Hotels & Resorts Inc  Com,29065799,1377526
04CC29-E,SPCF6Y-S-IN,SPCF6Y-S,MARICO LTD  ORD,16009689,2972839,MELLANOX TECHNOLOGIES LTD  COM,Mellanox Technologies Ltd  Com,153836231,"1,375,011"
04CC29-E,TTRGJH-S-BR,TTRGJH-S,TOTVS SA  ORD,16009458,1257910,SHOWA CORP  ORD,Showa Corp  Ord,18197201,1374978
04CC29-E,VCQP4B-S-CN,VCQP4B-S,CHONGQING BREWERY CO LTD  ORD A,16009261,2638418,KOMERI CO LTD  ORD,Komeri Co Ltd  Ord,28943927,1374932
04CC29-E,QWY3CQ-S-KR,QWY3CQ-S,MAEIL DAIRIES CO LTD  ORD,16005603,224164,NIPPO CORP  ORD,Nippo Corp  Ord,27141409,1374575
04CC29-E,JG1P04-S-CN,JG1P04-S,HUADONG MEDICINE CO LTD  ORD A,16004236,3931414,DELL TECHNOLOGIES INC  CL C,Dell Technologies Inc  Cl C,75783431,1372391
04CC29-E,K93P1F-S-CA,K93P1F-S,ARTIS REAL ESTATE INVESTMENT TR  COM,15983233,1795877,POPULAR INC  COM,Popular Inc  Com,76621515,1371425
04CC29-E,HKMS1J-S-JP,HKMS1J-S,ASKUL CORP  ORD,15980539,732074,TENET HEALTHCARE CORP  COM,Tenet Healthcare Corp  Com,26640609,1371107
04CC29-E,H9VFS1-S-TW,H9VFS1-S,ST SHINE OPTICAL CO LTD  ORD,15968264,933542,INNOVIVA INC  COM,Innoviva Inc  Com,19332242,"1,371,081"
04CC29-E,SSS2R3-S-IL,SSS2R3-S,DELTA GALIL INDUSTRIES LTD  ORD,15959249,530780,LEG IMMOBILIEN AG  ORD,Leg Immobilien Ag  Ord,163093326,1369432
04CC29-E,CFDLGX-S-PH,CFDLGX-S,AYALA CORP  ORD,15948191,874921,TESLA INC  COM,Tesla Inc  Com,347083328,1369165
04CC29-E,MR29W6-S-JP,MR29W6-S,KANDENKO CO LTD  ORD,15946929,1831776,SEI INVESTMENTS CO  COM,Sei Investments Co  Com,77210303,1368977
04CC29-E,S4DRNM-S-CA,S4DRNM-S,SHAWCOR LTD  COM,15942687,1214792,NETSCOUT SYSTEMS INC  COM,Netscout Systems Inc  Com,35234703,1367276
04CC29-E,NPLHB2-S-JP,NPLHB2-S,SEVENTY SEVEN (77) BANK LTD  ORD,15938687,1064304,AMERICAN EQUITY INVT LIFE HLDG  COM,American Equity Invt Life Hldg  Com,36728483,1366387
04CC29-E,TNJ3HR-S-MX,TNJ3HR-S,GRUPO ROTOPLAS SAB DE CV  ORD,15935009,19151044,ROHTO PHARMACEUTICAL CO LTD  ORD,Rohto Pharmaceutical Co Ltd  Ord,39083791,1365719
04CC29-E,K94GK5-S-JP,K94GK5-S,NIPPON GAS CO LTD  ORD,15920244,582116,WESTSHORE TERMINALS INVT CORP  COM,Westshore Terminals Invt Corp  Com,21203786,1365268
04CC29-E,HSDL6F-S-US,HSDL6F-S,BJS RESTAURANTS INC  COM,15916445,400918,KEURIG DR PEPPER INC  COM,Keurig Dr Pepper Inc  Com,38870666,1363883
04CC29-E,XHDVL7-S-JP,XHDVL7-S,FUJIMORI KOGYO CO LTD  ORD,15858869,572696,INTERNATIONAL GAMES SYSTEM CO  ORD,International Games System Co  Ord,14029351,"1,361,000"
04CC29-E,PSLYDN-S-US,PSLYDN-S,STRATASYS LTD  COM,15830161,540463,HUMANA INC  COM,Humana Inc  Com,386982940,1356312
04CC29-E,P96QBX-S-BR,P96QBX-S,AREZZO INDUSTRIA E COMERCIO SA  ORD,15784244,1142529,CINCINNATI FINANCIAL CORP  COM,Cincinnati Financial Corp  Com,146138258,1355391
04CC29-E,FV7RKB-S-JP,FV7RKB-S,MANDOM CORP  ORD,15767307,640992,EUROCOMMERCIAL PROPERTIES  CERT DEP,Eurocommercial Properties  Cert Dep,37279035,1354403
04CC29-E,S3900N-S-AU,S3900N-S,COSTA GROUP HOLDINGS LTD  ORD,15765867,5265205,SALLY BEAUTY HOLDINGS INC  COM,Sally Beauty Holdings Inc  Com,16262153,"1,354,051"
04CC29-E,QLR19T-S-JP,QLR19T-S,TOKYO BROADCASTING SYS HLDGS  ORD,15756425,890733,RESMED INC  COM,Resmed Inc  Com,167291809,1351853
04CC29-E,N71PK0-S-PL,N71PK0-S,LC CORP SA  ORD,15740383,21944239,ZUMTOBEL GROUP AG  ORD,Zumtobel Group Ag  Ord,11674250,1351507
04CC29-E,XMZ52V-S-US,XMZ52V-S,REPUBLIC BANCORP INC/KY  CL A,15736915,316957,SAKATA INX CORP  ORD,Sakata Inx Corp  Ord,12625939,1351125
04CC29-E,VVLZ9M-S-AU,VVLZ9M-S,DOMAIN HOLDINGS AUSTRALIA LTD  ORD,15731055,7313810,AMNEAL PHARMACEUTICALS INC  CL A,Amneal Pharmaceuticals Inc  Cl A,4732789,1348373
04CC29-E,JS6ZC1-S-JP,JS6ZC1-S,TOEI CO LTD  ORD,15654612,112015,INTERNATIONAL GAME TECHNOLOGY  ORD,International Game Technology  Ord,18313952,1347605
04CC29-E,VZSM5X-S-KR,VZSM5X-S,GS RETAIL CO LTD  ORD,15646818,479260,AMERICAN CAMPUS COMMUNITIES INC  COM,American Campus Communities Inc  Com,65789393,1347591
04CC29-E,MYYFB6-S-JP,MYYFB6-S,KYORIN HOLDINGS (KYORIN) INC  ORD,15645405,904343,AMERISOURCEBERGEN CORP  COM,Amerisourcebergen Corp  Com,121170873,1347391
04CC29-E,NWDYHF-S-TW,NWDYHF-S,TUNG HO STEEL ENTERPRISE CORP  ORD,15642571,20532889,MORINAGA & CO LTD  ORD,Morinaga & Co Ltd  Ord,67130319,1344786
04CC29-E,HQ4V5Z-S-JP,HQ4V5Z-S,SAPPORO HOLDINGS LTD  ORD,15634562,720197,NIPPON SIGNAL CO LTD  ORD,Nippon Signal Co Ltd  Ord,15413038,1344283
04CC29-E,TKQFKS-S-JP,TKQFKS-S,TSUBAKIMOTO CHAIN CO  ORD,15624484,484090,CARGOTEC OYJ  ORD B,Cargotec Oyj  Ord B,49634384,1343672
04CC29-E,T7JGZ8-S-TW,T7JGZ8-S,TONG YANG INDUSTRY CO LTD  ORD,15623699,10319484,QUEST DIAGNOSTICS INC  COM,Quest Diagnostics Inc  Com,135676951,1341742
04CC29-E,MS67GZ-S-US,MS67GZ-S,GREENBRIER COMPANIES INC  COM,15618769,543829,HALDEX AB  ORD,Haldex Ab  Ord,"8,004,681",1341177
04CC29-E,RXH4B6-S-JP,RXH4B6-S,KISSEI PHARMACEUTICAL CO LTD  ORD,15614755,613315,LAURUS LABS LTD  ORD,Laurus Labs Ltd  Ord,6740614,1340642
04CC29-E,H68TT7-S-JP,H68TT7-S,T GAIA (TELEPARK) CORP ORD,15614400,818827,SITE CENTERS CORP  COM,Site Centers Corp  Com,17762181,1339531
04CC29-E,F3PVLF-S-DE,F3PVLF-S,DIEBOLD NIXDORF AG  ORD,15609468,229483,EBARA CORP  ORD,Ebara Corp  Ord,35665422,1335289
04CC29-E,MKCNZF-S-AU,MKCNZF-S,BWP TRUST (BUNNINGS WAREHOUSE)  ORD,15584830,5834786,AVX CORP  COM,Avx Corp  Com,21190052,1335227
04CC29-E,DVTKP5-S-US,DVTKP5-S,HOME BANCSHARES INC  COM,15573554,821390,SAMSUNG LIFE INSURANCE CO LTD  ORD,Samsung Life Insurance Co Ltd  Ord,90344699,"1,335,075"
04CC29-E,HD3D5P-S-CH,HD3D5P-S,LIECHTENSTEINISCHE LANDESBK  ORD REG,15561637,246781,GENUINE PARTS CO  COM,Genuine Parts Co  Com,"139,901,960",1334815
04CC29-E,FMSVV8-S-US,FMSVV8-S,RED ROCK RESORTS INC  CL A,15561123,691913,EQUITY COMMONWEALTH  COM,Equity Commonwealth  Com,44144069,1334464
04CC29-E,PJVJX1-S-MY,PJVJX1-S,SCIENTEX (SCIENTEX INCORP) BHD  ORD,15560415,7425102,IPSOS SA  ORD,Ipsos Sa  Ord,34531196,1333117
04CC29-E,C9XTYS-S-JP,C9XTYS-S,EDION CORP  ORD,15554276,1572540,MCMILLAN SHAKESPEARE LTD  ORD,Mcmillan Shakespeare Ltd  Ord,12302364,"1,333,000"
04CC29-E,NW7SNL-S-AU,NW7SNL-S,ADELAIDE BRIGHTON LTD  ORD,15537983,5250720,OMEGA HEALTHCARE INVESTORS INC  COM,Omega Healthcare Investors Inc  Com,48718779,"1,330,024"
04CC29-E,W4F84Q-S-JP,W4F84Q-S,FOSTER ELECTRIC CO LTD  ORD,15507579,1027258,BIOMERIEUX SA  ORD,Biomerieux Sa  Ord,108189229,"1,328,710"
04CC29-E,LN4TFD-S-JP,LN4TFD-S,TAKASAGO THERMAL ENGINEERING  ORD,15501972,939296,CHEGG INC  COM,Chegg Inc  Com,59691114,"1,327,059"
04CC29-E,NKGH5Y-S-CN,NKGH5Y-S,TIANQI LITHIUM INDUSTRIES INC  ORD A,15489632,4104127,SHANGHAI BAOSIGHT SOFTWARE  ORD A,Shanghai Baosight Software  Ord A,5662149,1325996
04CC29-E,F2FLQL-S-HK,F2FLQL-S,GEMDALE PROPERTIES & INVESTMENT  ORD,15485176,124940907,JCDECAUX SA  ORD,Jcdecaux Sa  Ord,38712909,1325166
04CC29-E,H7JS2S-S-US,H7JS2S-S,BGC PARTNERS INC  CL A,15484862,2780047,HILLTOP HOLDINGS INC  COM,Hilltop Holdings Inc  Com,28307023,1324615
04CC29-E,BS18DF-S-JP,BS18DF-S,HOKKOKU BANK LTD  ORD,15468396,550313,SWECO AB  ORD B,Sweco Ab  Ord B,36063663,1324597
04CC29-E,NJ1W00-S-JP,NJ1W00-S,NIKKON HOLDINGS (NIPPON) CO LTD  ORD,15464345,643206,STANLEY BLACK & DECKER INC  COM,Stanley Black & Decker Inc  Com,194230491,1324359
04CC29-E,WPMNG9-S-SG,WPMNG9-S,CDL HOSPITALITY TRUSTS  ORD,15457499,12864311,KB HOME  COM,Kb Home  Com,34835336,1323531
04CC29-E,B77KYD-S-NZ,B77KYD-S,GENESIS ENERGY LTD  ORD,15452395,6592656,ELECOM CO LTD  ORD,Elecom Co Ltd  Ord,47596346,1321135
04CC29-E,D3XHDS-S-KR,D3XHDS-S,LS INDUSTRIAL SYSTEMS CO LTD  ORD,15442743,378998,REALOGY HOLDINGS CORP  COM,Realogy Holdings Corp  Com,"7,746,023",1319595
04CC29-E,NJSZ2Q-S-US,NJSZ2Q-S,EPIZYME INC  COM,15433973,1130694,BERRY PLASTICS GROUP INC  COM,Berry Plastics Group Inc  Com,69180396,1318978
04CC29-E,JTFC5N-S-KR,JTFC5N-S,INNOCEAN WORLDWIDE CORP  ORD,15432995,262617,AMS AG  ORD,Ams Ag  Ord,55371071,"1,318,410"
04CC29-E,CQ6FHM-S-US,CQ6FHM-S,ADIENT PLC  COM,15427851,700311,MAGELLAN FINANCIAL GROUP  ORD,Magellan Financial Group  Ord,52287718,1317778
04CC29-E,HVQD4T-S-JP,HVQD4T-S,NIPPON SIGNAL CO LTD  ORD,15413038,1344283,MIZRAHI TEFAHOT BANK LTD  ORD,Mizrahi Tefahot Bank Ltd  Ord,30821986,1317586
04CC29-E,F6YHJW-S-US,F6YHJW-S,NCR CORP  COM,15410734,508102,JAPAN LIFELINE CO LTD  ORD,Japan Lifeline Co Ltd  Ord,23617681,"1,317,210"
04CC29-E,FXP8L6-S-JP,FXP8L6-S,MAEDA (CONSTRUCTION) CORP  ORD,15409881,1948339,TATSUTA ELECTRIC WIRE & CABLE  ORD,Tatsuta Electric Wire & Cable  Ord,6341202,1316714
04CC29-E,N3NMT1-S-KR,N3NMT1-S,COSMAX INC  ORD,15388408,178786,OESTERREICHISCHE POST AG  ORD,Oesterreichische Post Ag  Ord,45676908,1314698
04CC29-E,BBD5GC-S-JP,BBD5GC-S,TOSHIBA TEC CORP  ORD,15386612,530789,FIRST ABU DHABI BK (NATION BK)  ORD,First Abu Dhabi Bk (Nation Bk)  Ord,5301977,1314101
04CC29-E,HHP2DP-S-SG,HHP2DP-S,FRASERS COMMERCIAL TRUST  REIT UNIT,15382884,12724169,UNITIKA LTD  ORD,Unitika Ltd  Ord,"5,022,490","1,313,083"
04CC29-E,RH054Y-S-JP,RH054Y-S,H2O RETAILING CORP  ORD,15374819,1302036,MAXLINEAR INC  COM,Maxlinear Inc  Com,32926052,1312841
